"Name","Price_greater_10","Price_greater_20","Price_greater_30","Price_greater_40","Price_greater_50","Std_10","Std_20","Std_30","Std_40","Std_50"
"Aion","No","No","No","No","No",0.267708381971461,0.340400692682825,0.312438683639659,0.650323588093473,1.04055236508779
"Veritaseum","No","No","No","No","No",24.0691925959768,33.2012760178058,37.4685746395195,59.4216257879406,69.7983580793376
"Hshare","No","No","No","No","No",1.36748755834275,1.91352224142314,2.00913728840967,2.28827619589899,2.5971838830643
"Ark","No","No","No","No","No",0.343647105812537,0.447405091376343,0.463081755895952,0.791028379665292,1.15089892107457
"PIVX","No","No","No","No","No",0.515002696864568,0.503893002426841,0.489499979453582,1.10447295703449,1.87655025436114
"Loopring","No","No","No","No","No",0.0609304006208906,0.0927637425397814,0.0850637207367877,0.145844757913212,0.223525212416657
"Cryptonex","No","No","No","No","No",0.484602930242895,0.840078160524051,0.801099890452345,0.979922027248689,1.14150734575305
"KuCoin Shares","No","No","No","No","No",0.479675816451996,0.704863555292049,0.881597883156605,1.62216221642913,2.11742369450255
"QASH","No","No","No","No","No",0.0656274747215084,0.0988830312000657,0.0903262165542908,0.188405241472762,0.315724206439921
"Basic Attenti...","No","No","No","No","No",0.0409100544289271,0.0450450751071693,0.0409489100713723,0.0755381704389177,0.102768379687109
"MonaCoin","No","No","No","No","No",0.493699188665415,0.527485345269121,0.85061276087625,0.920629348563198,1.06251770693529
"DigiByte","No","No","No","No","No",0.0036345895932156,0.00523074472507953,0.00507157849659516,0.00840371646661654,0.0112510562320311
"Dragonchain","No","No","No","No","No",0.19191722752849,0.224763618520717,0.233047032892998,0.368632608432841,0.541471766087012
"Factom","No","No","No","No","No",3.66351925521531,3.28092393116714,3.52090113857038,5.11600996370394,8.32878957077712
"Golem","No","No","No","No","No",0.0534880304310122,0.0576010979386175,0.054975138840008,0.0699662541304414,0.114216049033902
"Nebulas","No","No","No","No","No",0.901625692229813,0.911320614908878,0.843304188311068,1.53024463856148,1.62189686126197
"GXChain","No","No","No","No","No",0.397637467494646,0.506892233953239,0.517031869446158,0.557176950210751,0.641571539905198
"Gas","No","No","No","No","No",5.53075853748833,6.04495812096416,5.38927778625961,8.48691919201514,8.62765071719754
" Ethos","No","No","No","No","No",0.485001718210015,0.560952901672446,0.482658942911466,0.546184375275302,1.02221769717031
"Syscoin","No","No","No","No","No",0.0505379235809879,0.0565938719110257,0.0703935165712405,0.0879107298478631,0.0840848682382659
"Revain","No","No","No","No","No",0.476478984029959,0.759022224208294,0.695490317408658,0.735005346144825,0.854965627149686
"Electroneum","No","No","No","No","No",0.00881718421228305,0.00980171641185466,0.0088012030985973,0.0111436622483422,0.0235114710360535
"FunFair","No","No","No","No","No",0.00747919930057876,0.00655258649614591,0.00571731307249879,0.0122953601571842,0.0221185893323019
"ZCoin","No","No","No","No","No",4.93632071711535,6.74013399835563,6.29977160687993,9.05795836154523,11.6888704592123
"Kyber Network","No","No","No","No","No",0.199780435033619,0.362180530733093,0.536196588584071,0.742790821919742,0.796321876261255
"ReddCoin","No","No","No","No","No",0.000971651063339556,0.0011271695151083,0.00138224366208687,0.00156487973630646,0.00229214754208665
"Power Ledger","No","No","No","No","No",0.0626715433337439,0.103472707865598,0.114258532702542,0.142079011984843,0.209133882414851
"Kin","No","No","No","No","No",1.87986406127914e-05,3.34034350581525e-05,3.02204353483479e-05,4.0008845175882e-05,8.13356964081828e-05
"Substratum","No","No","No","No","No",0.062881701118847,0.0867257549616818,0.108070820583696,0.150749363720186,0.298786575765326
"Nxt","No","No","No","No","No",0.0122508505482499,0.0264973866939345,0.0277156689277085,0.0423094805255625,0.0612294589991298
"SALT","No","No","No","No","No",0.456056770345291,0.479245843954195,0.47720944099495,0.949311187529796,1.65503349741056
"Dent","No","No","No","No","No",0.00368466702249561,0.00427831788145024,0.00356413100579044,0.00477386153537934,0.0074011339823085
"Byteball Bytes","No","No","No","No","No",45.5256646665739,98.7556529707754,116.000167173879,117.692212455865,151.494843476602
"MaidSafeCoin","No","No","No","No","No",0.0366464150139925,0.0516563708429127,0.0519101332027865,0.0860627937263818,0.132912485502543
"Storj","No","No","No","No","No",0.0764079232174256,0.0986401044980131,0.0990417001981384,0.173531170900098,0.269107178720889
"Enigma_1","No","No","No","No","No",0.300490340018518,0.343747153098259,0.394272354667649,0.522601910071382,0.832846728677845
"Dentacoin","No","No","No","No","No",9.0967881999943e-05,0.000162874636970957,0.000210307645479489,0.00027664709422582,0.000479085448473209
"Request Network","No","No","No","No","No",0.0294871877684002,0.0281909929533306,0.0288853726490738,0.0550903460062336,0.0983788947253009
"Skycoin","No","No","No","No","No",2.15050407527579,2.6713688586467,2.31930481558294,3.18179984543501,5.98861685165434
"ChainLink","No","No","No","No","No",0.0746719076896467,0.074763278526627,0.108549717211256,0.114589920016819,0.156760636201068
"Bancor","No","No","No","No","No",0.380772606390977,0.424973993012328,0.398887101245741,0.838259452828544,1.03838888157942
"Emercoin","No","No","No","No","No",0.319276960925429,0.496608497712232,0.433920380429088,0.668366502789661,1.30570867457375
"Cindicator","No","No","No","No","No",0.0156054115955545,0.0229834097036949,0.0281286062024401,0.0388008394051086,0.0527572448240901
"Neblio","No","No","No","No","No",1.63867188770527,1.69771549287177,2.2591968107903,2.62631119877682,4.59663877197241
"TenX","No","No","No","No","No",0.192090834994512,0.215881912164961,0.206346433394698,0.309043188418208,0.398730690147255
"Particl","No","No","No","No","No",3.52190115956961,3.4227386311026,3.13674347933847,3.78217340176593,4.95909565899893
"Achain","No","No","No","No","No",0.0561751151201906,0.0694707346703783,0.0599666556698795,0.0722881100509824,0.105543094699649
"Vertcoin","No","No","No","No","No",0.421796422723359,0.49633896524558,0.556001323077893,0.605013191210292,0.675120578799349
"Nexus","Yes","Yes","Yes","Yes","No",0.669766957812774,0.638830345652362,0.561294071305549,1.0534093306729,1.55341130866154
"Metal","No","No","No","No","No",0.614903786511895,0.593871109532062,0.55267832717896,0.604477948103642,0.68694639306046
"MinexCoin","Yes","Yes","Yes","Yes","Yes",2.09377808438876,3.29843886518583,3.91102097379588,4.11209621975372,3.99119672094801
"Nuls","No","No","No","No","No",0.481558811453896,0.46946329938951,0.447336947755924,0.618606322349911,0.885696428391413
"Iconomi","No","No","No","No","No",0.222772928736365,0.218752443595374,0.185834248232375,0.358729864082453,0.462030522889595
"Decentraland","No","No","No","No","No",0.0104708044055841,0.0118497748336369,0.0122286871287131,0.0150086170778357,0.0170737507341246
"Enjin Coin","No","No","No","No","No",0.0189212588916394,0.0226038261400238,0.0247011401171324,0.0331894987987203,0.0422627468620596
"Civic","No","No","No","No","No",0.0281668761254539,0.0441496234358084,0.0523055067552231,0.0903177566996422,0.150067800029933
"Monaco","No","No","No","No","No",0.986058371046619,1.04207283309454,0.988805444410857,1.4942377355215,2.05549264167985
"SmartCash","No","No","No","No","No",0.027126636549504,0.0324425172654002,0.0404521097275858,0.0964622704496161,0.222955755760315
"Blocknet","No","No","No","No","No",3.14283117233137,4.33542115358443,4.95506354274531,5.52082653023287,5.08795323508864
"Gnosis","No","No","No","No","No",10.4026646693154,13.5904333515974,12.8161882232867,27.6314437710337,42.4506074209565
"GameCredits","No","No","No","No","No",0.184767120692208,0.314061257853003,0.267609468416584,0.461071703083821,0.784381753162245
"Genesis Vision","Yes","Yes","Yes","Yes","Yes",4.53027114714635,5.90703102466169,8.08307754779565,7.99272646511526,7.30889142603384
"iExec RLC","No","No","No","No","No",0.099196774141098,0.146412359271232,0.126320155197797,0.350410382119931,0.558199328014571
"ZenCash","No","No","No","No","No",5.11243407998795,4.74818355850563,4.40779697104245,5.33482280483376,5.07093472042142
"Bitcore","No","No","No","No","No",4.19716690161352,6.06277900063381,5.7792753095391,5.16846761002692,4.92411610218068
"Quantstamp","No","No","No","No","No",0.030989305475886,0.0438966639536597,0.0429582885794833,0.0524982588365667,0.0870356811987158
"Raiden Networ...","No","No","No","No","No",0.339556900811762,0.459891291502677,0.394859061135641,0.603055255366903,0.799249035287602
"BitcoinDark","No","No","No","No","No",7.3426335723484,9.83229849446255,9.76954150737729,16.4859662755467,35.7269972372691
"PayPie","No","No","No","No","No",0.123883351051615,0.142765548596476,0.197382243661274,0.420754578328078,0.486573160376123
"Santiment Net...","No","No","No","No","No",0.243404099298996,0.404741307894054,0.478465458943798,0.495875229861044,0.549315120892204
"Aragon","No","No","No","No","No",0.450584805188398,0.52616187223085,0.484130812568422,0.812264601008367,0.892428102631997
"Oyster","No","No","No","No","No",0.202310308630661,0.179058020157912,0.27530584236128,0.318207299133087,0.324274169568967
"Time New Bank","No","No","No","No","No",0.00789925476091117,0.0136763155722431,0.0140244745708941,0.0213163904850295,0.0295908375444433
"Po.et","No","No","No","No","No",0.00870848777598295,0.0120253977304834,0.0120725513078889,0.0147314557555227,0.0208212214263158
"Ubiq","No","No","No","No","No",0.321496500758562,0.346332666362088,0.305247026400646,0.777029806708096,0.981556531479362
"DigitalNote","No","No","No","No","No",0.00220509389066921,0.00357433829687766,0.00327582869413731,0.00464249725460063,0.00696095937338807
"NavCoin","No","No","No","No","No",0.187604785534793,0.171966949088909,0.193294486782965,0.307392257547258,0.525128905457449
"BOScoin","No","No","No","No","No",0.044731342842451,0.127721081812665,0.1330086118586,0.563311005879455,1.14482248162175
"Groestlcoin","No","No","No","No","No",0.0563497386096669,0.0684931968818994,0.0697264205430562,0.12829419371588,0.186106542991915
"Asch","No","No","No","No","No",0.0853769256819429,0.0736250898898745,0.069685834153565,0.160081811033591,0.195292209241799
"Eidoo","No","No","No","No","No",0.259538051160133,0.307712699223087,0.354057109491688,0.403255899538768,0.608852416687429
"Pillar","No","No","No","No","No",0.086494462023171,0.190242964433711,0.254127592320106,0.281265309081136,0.254442356733712
"BridgeCoin","No","No","No","No","No",0.683422758376297,0.794012296073423,0.728651722933071,0.865732089784161,1.41341393044483
"ETHLend","No","No","No","No","No",0.0156668046025843,0.0191407440448242,0.0173063455461304,0.0241726994905595,0.0371539409693601
"Quantum Resis...","No","No","No","No","No",0.172835824475779,0.151643626551478,0.134532395790907,0.255675060806485,0.425324223587886
"BLOCKv","No","No","No","No","No",0.00948722183957629,0.0144414907798585,0.0155340214584397,0.0163298841594451,0.0323160859085593
"AdEx","No","No","No","No","No",0.13160189015934,0.200893157599126,0.184196287015931,0.236476982603468,0.34012606952629
"Einsteinium","No","No","No","No","No",0.0303621919491257,0.0540090691086862,0.059685439456447,0.0909110584011535,0.135174573471585
"CyberMiles","No","No","No","No","No",0.0146014902496667,0.0261293531981805,0.0264457132480862,0.0526695076120169,0.0610728954433694
"ION","No","Yes","Yes","Yes","No",0.560243002832005,0.617927563460484,0.514502437915205,0.824442468954253,1.05851935480169
"SaluS","Yes","Yes","Yes","Yes","Yes",21.9306271126832,21.1906238637951,17.9982944945526,16.7238217936157,16.0853581488107
"Experience Po...","No","No","No","No","No",5.90551531291818e-05,0.000174289354085006,0.000200683200907392,0.00020166752118912,0.000381205940913511
"Ripio Credit ...","No","No","No","No","No",0.0111382012656144,0.0190416440450094,0.0225810130947707,0.0458314509915869,0.0670205594634838
"Edgeless","No","No","No","No","No",0.0661678194493198,0.0858784687848565,0.0758593529265929,0.140552293909201,0.332563349899753
"Peercoin","No","No","No","No","No",0.279690304920758,0.510350498754481,0.451342314720735,0.623204909298987,0.922452896867247
"Ambrosus","No","No","No","No","No",0.0531434714503004,0.0705595021518979,0.0606932134118307,0.134795120968834,0.1783596029294
"Pura","No","Yes","Yes","Yes","Yes",0.0317598590991837,0.103376856167591,0.160984804265239,0.158567566301786,0.143757982675284
"XTRABYTES","No","No","No","No","No",0.0239245910718565,0.0309762444631281,0.0328996582803761,0.0405961195543509,0.0741602579524084
"Feathercoin","Yes","Yes","Yes","Yes","Yes",0.0323645038302424,0.0318357568068227,0.0369410406928563,0.0424990304586545,0.0524044813504708
"SONM","No","No","No","No","No",0.028753856186026,0.0346448398175954,0.029117778579477,0.046664274121995,0.0654054953784435
"AirSwap","No","No","No","No","No",0.0772939594880049,0.1017025127076,0.10335449690924,0.215712255271122,0.266399597356345
"BitBay","No","No","No","No","No",0.00990896547184529,0.00972224158633995,0.00866196079338892,0.0188075433815967,0.0283734618209786
"Red Pulse","No","No","No","No","No",0.0301326281842273,0.0377809672221275,0.0422247063470322,0.0469702374455329,0.0605068881025246
"SpankChain","No","No","No","No","No",0.0297061047934595,0.0375831523795815,0.0412878479962993,0.0544690607123168,0.0959011710508058
"CasinoCoin","No","No","No","No","No",0.000192305775033178,0.000167401628615608,0.000164915861515229,0.000216613621218602,0.000490702596658451
"Wings","No","No","No","No","No",0.0703999786240498,0.0785947419248863,0.0856367500906772,0.118189510391368,0.175541718567491
"Gulden","No","No","No","No","No",0.0143418517570857,0.0121125872974965,0.0143899314359393,0.0250985165976893,0.0531809368745714
"Modum","No","No","No","No","No",0.345697362828626,0.417287922813872,0.479522751249112,0.964670263846003,1.48358754376006
"Streamr DATAcoin","No","No","No","No","No",0.00589763348019073,0.0136974082684895,0.0134063154205032,0.0211412766516334,0.034200077498665
"Ormeus Coin","Yes","Yes","Yes","Yes","No",0.290236755698382,0.227819478430314,0.205144674151495,0.242555251666395,0.412379501196182
"VIBE","No","No","No","No","No",0.0538914583893713,0.0655264536511179,0.0632296267151193,0.131179225913113,0.277790090951729
"SingularDTV","No","No","No","No","No",0.0138664157353097,0.016823766389436,0.0188575151153708,0.0419317859085612,0.0659758774482595
"TaaS","No","No","No","No","No",0.417985911511647,0.392145246989992,0.627875088243499,0.778363832927929,1.03672490594769
"MobileGo","Yes","No","No","No","No",0.0322168618550735,0.0647612121610491,0.0770622914748677,0.0986181788297285,0.139527238101253
"district0x","No","No","No","No","No",0.0137647542582092,0.0128713076978461,0.0126912584532203,0.0218780060228948,0.0408066880033863
"Viacoin","No","No","No","No","No",0.129876009246426,0.356547774904673,0.394135748829952,0.509290041286737,0.698013537088776
"Soarcoin","No","No","No","No","No",0.00236576454402753,0.00214175978983835,0.00313188518675071,0.00349523451315117,0.00377713706186069
"Tierion","No","No","No","No","No",0.0153311740798501,0.0235942887658389,0.0230433913208932,0.0373414239457661,0.0609005897039242
"Burst","No","No","No","No","No",0.00433786547099428,0.00424927681122577,0.00507055514258774,0.00657261395718083,0.00883630098620319
"Mooncoin","No","No","No","No","No",3.17777000776051e-05,3.38160659419376e-05,3.04193676961649e-05,3.16559124789003e-05,5.93946469105815e-05
"Counterparty","No","No","No","No","No",2.57668262177035,4.37417718578381,5.87644059129236,9.29088701224802,13.6933792075751
"Wagerr","No","No","No","No","No",0.0405460938276152,0.0657354538857717,0.0635027146256205,0.0694858362964703,0.0875455833663159
"LBRY Credits","No","No","No","No","No",0.061042148335301,0.0681272010939251,0.0600714921465469,0.0932384384041315,0.147469631332762
"Ink","No","No","No","No","No",0.0277748821011599,0.0295711388271883,0.0288120541398469,0.0554075405656368,0.0781422135889823
"Steem Dollars","No","No","No","No","No",0.406564194739828,0.83982704986456,0.906832874386987,1.07825687320572,1.42739414347136
"Etherparty","No","No","No","No","No",0.0137492700044604,0.0262370973240081,0.022955651773996,0.0285007409727789,0.0419353972044172
"Aeon","No","No","No","No","No",0.343931517731203,0.368274425709387,0.38762480378034,0.517034877065913,0.743515203034112
"Presearch","No","No","No","No","No",0.0183281191967122,0.0358677531629442,0.0316251391009435,0.036586926331464,0.0506575667276441
"bitCNY","Yes","Yes","Yes","Yes","Yes",0.00563092759775075,0.00534663531652335,0.00503328844826603,0.0073148238017495,0.00750278654109421
"BlockMason Cr...","No","No","No","No","No",0.242995153260215,0.242651396875668,0.296678536445866,0.276648154462314,0.26128546389811
"Unobtanium","Yes","Yes","Yes","Yes","Yes",11.1571691451431,11.2787696580788,12.4650981987086,15.4242247342888,15.3327719248008
"CloakCoin","No","No","Yes","Yes","No",2.11987971356867,2.19387538628025,2.10585633877058,2.32560407096131,3.11800373734902
"Delphy","No","No","No","No","No",0.182866071210599,0.180154173739576,0.241090673074837,0.292330928563626,0.282312679452397
"Melon","No","No","No","No","No",9.77548430172814,14.3782565739127,13.4590707609079,24.3351176233769,35.6473258578582
"Unikoin Gold","No","No","No","No","No",0.0361670348988935,0.0398411421291517,0.0522654707090439,0.149984435627065,0.224404827549163
"Triggers","No","No","No","No","No",0.216520096134003,0.311697387101737,0.294761661898919,0.331570299115184,0.595402032642575
"LEOcoin","No","No","No","No","No",0.0145189343487125,0.0109905767095223,0.0113639014910747,0.014606557498195,0.020216809947685
"Metaverse ETP","No","No","No","No","No",0.17372072095432,0.255669914661772,0.262677635572359,0.416372537211077,0.542457785435504
"ERA","No","No","No","No","No",0.000571520933805384,0.000438457343541265,0.000596327376723461,0.00102825433817434,0.00156498235303345
"Cobinhood","No","No","No","No","No",0.023938840165908,0.0272673707176294,0.0397675807692677,0.0774960942546668,0.149964060115859
"Mercury","No","No","No","No","No",0.0348872393368183,0.0707797096233503,0.0803180770454958,0.10038507899315,0.127656199419888
"KickCoin","Yes","Yes","Yes","Yes","Yes",0.00564827384546228,0.00933883053368258,0.00915643126159291,0.0111845963612221,0.0133776889925742
"Namecoin","No","No","No","No","No",0.283345097794976,0.332882150791822,0.309211827107225,0.453585078102138,0.717637848522953
"Blox","No","No","No","No","No",0.0145570005186508,0.0153131255549129,0.0132572284624558,0.0206224492190503,0.0271235229787575
" Crown","No","No","No","No","No",0.315152520394667,0.378451137080991,0.359807739209987,0.408769259720331,0.527212500238911
"Synereo","No","Yes","Yes","Yes","No",0.0472709871626702,0.070855384864711,0.0590847366133405,0.0757451458685003,0.107982756183255
"Viberate","No","No","No","No","No",0.0184343238917093,0.0221624845035123,0.0222511817731104,0.0725097974978342,0.0735787087863807
"Elastic","No","No","No","No","No",0.0360239454630142,0.031302135859319,0.0289527337587023,0.0596266908419935,0.106998429602277
"Nimiq Exchang...","No","No","No","No","No",0.530911166455055,0.661043035465046,0.655174277069341,0.820356043716104,0.87571221160323
"DeepOnion","No","No","No","No","No",0.54774385741269,0.618838257926644,0.761267545520016,1.2267392415125,2.29644058206146
"Safe Exchange...","No","No","No","No","No",0.00284846364047553,0.00303047627140998,0.00336091895975238,0.00379702058502149,0.00686822758305613
"Lykke","No","No","No","No","No",0.0179296297464405,0.01838197055355,0.0195920399743154,0.0419534117102622,0.0546064655523314
"Lunyr","No","No","No","No","No",2.03651226910673,2.91734089450253,2.68032510037088,6.77408213103065,8.12215722073683
"YOYOW","No","No","No","No","No",0.0160604503496425,0.0205269391624506,0.0212140971158657,0.0343037891641053,0.0483388724890249
"Humaniq","No","No","No","No","No",0.0248378454236451,0.0241363111196214,0.025643091294744,0.0400388793437319,0.050082295270399
"PotCoin","No","No","No","No","No",0.0162777641120913,0.0144289707597889,0.0146792392337872,0.0235441559387724,0.0343701811194126
"TokenCard","No","No","No","No","No",0.0838053299816506,0.15467708298258,0.14428141403792,0.48494012318731,0.553705292570342
"DECENT","No","No","No","No","No",0.0948531190514518,0.0923240118622709,0.0948601989227051,0.24121327748666,0.368906530145087
"Shift","No","No","No","No","No",0.354038604298081,0.390080625943973,0.336773739659342,0.792287786033229,1.16402110928331
"XPA","No","No","No","No","No",0.0120597441289422,0.0151525879703765,0.0277995925951294,0.034859539327088,0.050376504385461
"Cofound.it","Yes","Yes","Yes","Yes","Yes",0.0181704986906432,0.0162656003089504,0.0137268795600155,0.0275608938464402,0.043711547044114
"Flash","Yes","Yes","Yes","Yes","No",0.00550584679126553,0.00504197357036017,0.00485475588599918,0.00714736808252179,0.0134041921149729
"Bean Cash","No","No","No","No","No",0.00259614774660885,0.0040106912053581,0.00455318713486031,0.00476534209489836,0.00430807774265213
"Monetha","No","No","No","No","No",0.0116669401877461,0.0214346206759925,0.0194018214521451,0.0432533151944479,0.0590835499556763
"Mothership","No","No","No","No","No",0.0218791445658493,0.0274200432110297,0.0272241733099317,0.0416377612051095,0.0724745549531752
"ECC","No","No","No","No","No",0.00022250695369908,0.000354697706727707,0.00031738097778139,0.000338255584410096,0.000627896738228151
"E-Dinar Coin","No","No","No","Yes","Yes",0.00150702184604087,0.00175236316456559,0.00303448236794668,0.00451116977381755,0.00450549872498221
"Pepe Cash","No","No","No","No","No",0.0062918262884829,0.00661028465905094,0.00837737062067162,0.00913053502655534,0.0131972442655461
"ZClassic","No","No","No","No","No",25.9595963844672,70.7577571328662,63.0642925581669,55.5147256763742,52.3587004363912
"Blocktix","No","No","No","No","No",0.0861376822880413,0.110817592059381,0.119669078372733,0.229777737365067,0.307106019674494
"adToken","No","No","No","No","No",0.0103699941203241,0.0107632243090217,0.00998210434359593,0.0250190879043074,0.0316906867230415
"SunContract","No","No","No","No","No",0.0669443070789278,0.0529710369894172,0.0436160630580645,0.0544095852016892,0.0688235613069524
"BlackCoin","No","No","No","No","No",0.0531920783199905,0.0487381300943598,0.0510716774468666,0.0653625012715379,0.0991220603123817
"Everex","No","No","No","No","No",0.273950522702347,0.260685331588226,0.289931422727957,0.506783724669354,0.837940648621515
"Diamond","No","No","No","No","No",1.91041007814204,1.85549617424332,1.6102459296713,2.12019901097841,2.80651574965494
"WhiteCoin","No","No","No","No","No",0.01067332439933,0.0132381219454311,0.0146205624262858,0.0198623258740169,0.0276612259489263
"Tao","No","Yes","Yes","Yes","Yes",0.303487157330989,0.268266419424775,0.245271860982298,0.221658992925174,0.20216586600674
"Peerplays","No","No","No","No","No",1.08568258099072,0.973303652515493,0.86335652123478,1.25563100900274,2.29427144631749
"Decision Token","No","No","No","No","No",0.248828365657044,0.245782852384612,0.210948596451428,0.34839227816813,0.595620924510116
"Hive Project","No","No","No","No","No",0.0126246881308015,0.0225636866120392,0.0232643090212128,0.0260373685735201,0.043782047831899
"GridCoin","No","No","No","No","No",0.00521050181950943,0.00558860974049709,0.00525119476323049,0.00952495213851627,0.0164314540537349
"Numeraire","No","No","Yes","Yes","No",5.64602711844552,4.48415761026352,4.36298885216751,4.57478235435781,5.34445357738435
"Matchpool","No","No","No","No","No",0.0482983169276575,0.049569536370638,0.0443839662756177,0.0803782666761095,0.133639211919179
"I/O Coin","No","No","No","No","No",0.321836742602346,0.346854663936838,0.351782979076328,0.586494092479047,1.32837479343623
"Paragon","Yes","No","No","No","No",0.00924255197142242,0.044517655297291,0.0469638160206663,0.0604611660169631,0.0785573222736215
